INSTALL_YR,INSTALL_MO,OBJECTID,ADDRESS,LOCATION,STREET,PLACEMENT,RACKS,SPACES,GLOBALID,LAT,LON,point
2010,10,2200,625 LARKIN ST,Lee's Sandwiches,LARKIN,SIDEWALK,1,2,{F0957676-93CA-4D71-9EE4-760A1A530E25},37.783619,-122.417849,POINT (-122.41784879261573 37.78361900278443)
2002,0,1674,555 02ND ST,Nova Bar and Restaurant,02ND,SIDEWALK,1,2,{E96D3FDF-7084-44FD-9672-C242D1154A09},37.782551,-122.392546,POINT (-122.39254579656247 37.78255100129573)
2010,9,2694,2333 BUCHANAN ST,California Pacific Medical Center,BUCHANAN,SIDEWALK,2,4,{0FE2F2CC-5562-4BFF-838E-1ED02472F246},37.79061,-122.431421,POINT (-122.43142079030848 37.79061000285855)
2003,0,2707,595 02ND ST,UNKNOWN,02ND,SIDEWALK,1,2,{F1CD23E4-4502-4BC7-A67A-5415AD14A35B},37.782258,-122.392129,POINT (-122.39212939706692 37.782258101094186)
2017,10,4521,501 03rd St,Gallery 16,03rd Street,SIDEWALK,2,4,{CA916779-2EA6-44A0-8750-86EC8933FC57},,,POINT (-122.39544342175569 37.7813150597778)
2002,0,1893,2600 18TH ST,Cooactive Health Communications,18TH,SIDEWALK,1,2,{D5AD2969-3F91-4CB6-ABCF-491D059F7DD2},37.762131,-122.408466,POINT (-122.40846579665221 37.762131004106834)
2013,7,420,1000 HOWARD ST,Mi Tierra Supermarket,HOWARD,SIDEWALK,2,4,{6EFD1A10-D29C-4BF8-9225-279DE096FE40},37.779699,-122.407584,POINT (-122.40758379510952 37.77969900253507)
2018,4,4796,2031 Chestnut Street,Asian Box,Chestnut Street,SIDEWALK,1,2,{371E2697-8269-4FC0-9FC7-B2E5BF1B869F},,,POINT (-122.4367272114091 37.8004599391812)
2002,0,623,1821 HAIGHT ST,The Nightbreak,HAIGHT,SIDEWALK,1,2,{60C3E172-1B40-4503-8333-97236F39F8C8},37.76903,-122.452293,POINT (-122.4522927896576 37.76903000666748)
2013,4,894,1270 SANCHEZ ST,Bethany United Methodist Church,SANCHEZ,SIDEWALK,2,4,{6635636A-9D63-4C70-974F-4CACFA2411C7},37.748894,-122.429664,POINT (-122.42966379421588 37.748894005837435)
2003,0,1972,4620 CALIFORNIA ST,St James Episcopal Church,CALIFORNIA,SIDEWALK,1,2,{4697826C-112B-49FE-9342-F56034A3A238},37.784934,-122.467188,POINT (-122.46718778455973 37.784934006341736)
2004,0,1243,735 MARKET ST,Golfsmith,MARKET,SIDEWALK,1,2,{CD9BFA6E-66EB-4C4B-A92D-66E6C38D477C},37.786553,-122.404079,POINT (-122.4040787946346 37.78655300108834)
2015,10,3026,2800 24TH ST,Pop's Bar,YORK,SIDEWALK,2,4,{76B73593-7B42-488B-8642-6C5F79DAA098},37.752919,-122.408224,POINT (-122.40822375312145 37.75291916133544)
2011,6,2144,1575 SOUTH VAN NESS AVE,AutoZone,S VAN NESS,SIDEWALK,1,2,{9FF418B2-C3BE-4DF9-9D82-602308D3A7F1},37.748484,-122.41555,POINT (-122.41554979676337 37.748484005369534)
2010,0,619,680 08TH ST,Chronicle Books,08TH,SIDEWALK,2,4,{A637BB6B-B86B-45D3-BE51-FBDE2D8AFD1A},37.770123,-122.404706,POINT (-122.40470579660911 37.77012300298292)
2013,9,1093,2301 FOLSOM ST,"Homestead, The",FOLSOM,ROADWAY,5,10,{1B497420-C596-44CE-BD68-8C98499A655B},37.760391,-122.414503,POINT (-122.41450279568555 37.760391004682624)
2017,7,4827,2333 Irving St,Lychee Cafe,Irving Street,SIDEWALK,1,2,{F2F80F78-C6A4-42FC-905C-6C25A0D83120},,,POINT (-122.48308722934298 37.763051620992805)
0,0,1579,1128 VALENCIA ST,AptandUK,VALENCIA,SIDEWALK,1,2,{6368F301-C401-4BC0-BBC9-1328B5DB93C8},37.754677,-122.421187,POINT (-122.42118679544924 37.75467700604702)
2002,0,345,1724 FILLMORE ST,Citrine Salon,FILLMORE,SIDEWALK,1,2,{6F28852A-6ED1-40F8-84B2-492B1F43D894},37.785616,-122.432882,POINT (-122.43288178963472 37.78561600332219)
2017,5,3279,4454 California Street,Ashley's Cafe,CALIFORNIA,SIDEWALK,1,2,{4A408990-7A07-4B8B-9446-F35AA549A765},37.784984,-122.465167,POINT (-122.4651674214261 37.78498417958779)
2018,4,4783,700 Pennsylvania St,SFMTA,Pennsylvania St,SIDEWALK,2,4,{166901A6-ACF1-486C-871C-6E98E9BB8BD8},,,POINT (-122.39354961177501 37.756923670371776)
2016,11,3489,50 West Portal Ave,El Toreador,WEST PORTAL,SIDEWALK,1,2,{D6620240-90EA-4619-B311-D540C2A7BF3E},37.740342,-122.466462,POINT (-122.46646169780689 37.740341937104816)
2010,0,2505,1300 OCEAN AVE,Viking Submarines,OCEAN,SIDEWALK,1,2,{D389345C-9065-4E04-9431-61C4AC6F8BFC},37.724228,-122.456595,POINT (-122.4565947930858 37.72422801025089)
2012,8,2858,2550 JUDAH ST,The Animal Connection,JUDAH,SIDEWALK,1,2,{79FB8F20-780F-4E50-B7C0-3C51B2E545B5},37.761328,-122.489656,POINT (-122.48965578458245 37.76132800950705)
0,0,1682,555 FULTON ST,residential,FULTON,SIDEWALK,1,2,{85A677BF-501F-4B07-B778-34336B23CCE9},37.778163,-122.425739,POINT (-122.42573879189665 37.778163003363424)
2011,4,1968,543 COLUMBUS AVE,La Boulange Cafe & Bakery,COLUMBUS,SIDEWALK,1,2,{39592FF2-15DC-4DD1-AFF4-6C3AEB949489},37.799664,-122.409652,POINT (-122.40965179209122 37.799664000616296)
2010,0,2879,9 COLUMBUS AVE,Hotel Whitcomb,COLUMBUS,SIDEWALK,4,8,{5030F57C-E985-413B-AFE9-6127316D2CFB},37.795662,-122.403843,POINT (-122.4038427939345 37.795662000840466)
2015,1,344,1239 09TH AVE,"Gordo Taqueria and Cutlery, The",09TH,SIDEWALK,1,2,{17160CEE-821E-4B78-AC9E-3842025595DE},37.765201,-122.466765,POINT (-122.46676458787978 37.76520130806648)
2014,1,1155,401 GROVE ST,300 Ivy,GOUGH,SIDEWALK,4,8,{F557A6BC-CA9D-4B1D-B372-896327B6D36F},37.777487,-122.423547,POINT (-122.4235467924628 37.77748700382116)
2003,0,1574,1701 POWELL ST,Sushi Hunter,POWELL,SIDEWALK,1,2,{AF51BF94-9548-47BC-BF4B-590C05F19546},37.80038,-122.411158,POINT (-122.41115779125157 37.80038000104486)
2010,12,231,155 SOUTH PARK,The Butler & The Chef,SOUTH PARK AVE,ROADWAY,6,12,{55D93D25-A10C-41BC-8CC7-5329AB9A764F},37.780893,-122.394201,POINT (-122.39420079731123 37.78089300134629)
2017,7,4948,1899 Irving Street,Lucca Foods,Irving Street,SIDEWALK,1,2,{7658DD40-6197-4469-B4FE-1301B0DEC97C},,,POINT (-122.4790814443041 37.76339998392401)
2004,0,2783,1364 HAIGHT ST,UNKNOWN,HAIGHT,SIDEWALK,1,2,{BC20F5A7-9208-48E1-8A1C-034741BB59EC},37.770575,-122.444683,POINT (-122.4446827895863 37.77057500601304)
2010,0,1376,520 CLEMENT ST,Green Apple Books,CLEMENT,SIDEWALK,1,2,{B77368E5-CC54-460C-A769-B6851DE3D05F},37.783184,-122.464872,POINT (-122.46487178515589 37.78318400654661)
2004,0,667,579 HOWARD ST,Kate O'Brien Irish Pub and Grill,HOWARD,SIDEWALK,1,2,{919EE649-78EA-480F-BD67-FC53FB444E0B},37.78705,-122.397469,POINT (-122.39746879592303 37.78705000062158)
2011,3,2386,2762 FOLSOM ST,Inglesia Zion,FOLSOM,SIDEWALK,2,4,{50B7CF36-6B0D-4D9D-B91A-35EA30D8E6DB},37.753068,-122.414474,POINT (-122.41447379584463 37.75306800453519)
2017,7,3206,2035 Irving St,Wonderful Cafe,IRVING,SIDEWALK,1,2,{802498C0-4D59-4C10-8E15-7291B77B16DA},37.763382,-122.479643,POINT (-122.47964292691312 37.76338207981463)
2005,0,515,1675 OWENS ST,UCSF Mission Bay William J. Rutter Community Center,OWENS,PARCEL,20,20,{BDCCF7C3-3F02-47EF-A18A-8635E8B99A97},37.768415,-122.392607,POINT (-122.39260679830474 37.768415001997745)
2012,7,294,675 VALENCIA ST,Live Fit Gym,VALENCIA,SIDEWALK,3,6,{E6EB58C3-9E5C-4BAB-8E9C-EEBD48E2EEDC},37.762032,-122.421321,POINT (-122.42132079380843 37.762032005119025)
2002,0,569,479 CASTRO ST,Cliff's Variety,CASTRO,SIDEWALK,1,2,{51DF774B-2FD5-44D4-AF23-12AE5576660E},37.761325,-122.434669,POINT (-122.4346687927287 37.76132500514672)
2010,11,2103,701 MISSION ST,Yerba Buena Center,MISSION,SIDEWALK,1,2,{EDD066F9-C346-4055-A838-672BD0EA0F6D},37.785793,-122.402411,POINT (-122.40241079495318 37.78579300183752)
2015,1,2954,601 VAN NESS AVE,Opera Plaza and Peet's Coffee,VAN NESS,SIDEWALK,6,12,{85345238-B4DD-4319-96BB-AD3EFA97C95D},37.781169,-122.42089,POINT (-122.42088959356656 37.78116860311463)
0,0,2980,685 MARKET ST,Monadnock Building,MARKET,SIDEWALK,0,0,{115171B1-58A6-4C87-A42D-F6F3E63F2D55},37.78779,-122.402892,POINT (-122.40289239484846 37.7877898017838)
2019,2,4907,68 Central Avenue,Apartment/Residential,Central Avenue,SIDEWALK,1,2,{B87D9ACD-FCFD-4C99-9895-A2D108B0C52F},,,POINT (-122.44332522884929 37.76986184094097)
2003,0,1106,972 MARKET ST,UNKNOWN,MARKET,SIDEWALK,1,2,{2FF2C2DA-8F1A-4592-84F5-559885EBD22D},37.78303,-122.409937,POINT (-122.40993679343948 37.78303000250556)
2016,10,3345,405 Balboa,Image Hair Design,BALBOA,SIDEWALK,1,2,{E896C6F7-3403-46A2-8419-799BCCC15A90},37.777211,-122.463009,POINT (-122.46300905296425 37.77721090781329)
2010,10,1075,3309 MISSION ST,Bad Joes Body Shop,MISSION,SIDEWALK,2,4,{7DD42927-14BD-41DB-978E-0DD4BB8E012E},37.743912,-122.420579,POINT (-122.42057879698417 37.74391200595897)
2010,0,646,2901 MISSION ST,Mission Pie,MISSION,SIDEWALK,1,2,{F82033DF-6695-478C-8541-C5D6361E7956},37.750533,-122.417922,POINT (-122.41792179607853 37.750533005557045)
2017,9,4501,3701 Geary Street,Pet's Corner,Geary Street,SIDEWALK,2,4,{739974C1-19EC-41AE-9B76-28EE57EDF09A},,,POINT (-122.45916884870145 37.780940738717696)
2012,2,251,1113 TREAT AVE,bike shop,TREAT,SIDEWALK,1,2,{5756CDAF-F5B5-483C-98F8-CC26315A6202},37.752383,-122.412748,POINT (-122.41274779678024 37.75238300520109)
2018,5,4941,98 Howard Street,Rincon Market,Howard Street,SIDEWALK,2,4,{92C8C4D5-4CD7-4A9C-93DA-0347FD97201E},,,POINT (-122.39238768054676 37.79152709133323)
2012,2,1288,1451 HAMPSHIRE ST,James Rolph Jr. Playground,26TH,SIDEWALK,1,2,{DC860A7A-15DA-4900-A756-EA6617C538CB},37.749722,-122.406218,POINT (-122.40621799784432 37.74972241554066)
2012,4,184,744 ALABAMA ST,Art Explosion,ALABAMA,SIDEWALK,1,2,{BF19A23F-969C-4F8E-89E5-440D9F9214E2},37.759834,-122.412088,POINT (-122.41208779613416 37.759834004383194)
2017,2,3301,2340 Polk,Saint Frank Coffee,POLK,SIDEWALK,1,2,{2B374E69-68CD-4DF5-9C8A-F8006A342E2F},37.798223,-122.422141,POINT (-122.42214059477831 37.798223274789116)
2004,0,1416,3838 24TH ST,The Dubliner,24TH,SIDEWALK,1,2,{E4EE7E7C-52B6-4B7B-A55E-3B4042754CB9},37.751827,-122.428315,POINT (-122.4283147949435 37.7518270067258)
2004,0,889,1312 POLK ST,UNKNOWN,POLK,SIDEWALK,1,2,{FDDA4368-F936-41F0-80CC-62658B4250C6},37.788965,-122.420085,POINT (-122.4200847909567 37.788965002105186)
2018,9,4544,1829 Market Street,N/A,Market Street,SIDEWALK,1,2,{9F941ED4-B118-4FCF-9FA5-3AAACAF7E831},,,POINT (-122.42407689040483 37.77100269943704)
2013,9,2654,4298 24TH ST,Philz Coffee,24TH,SIDEWALK,1,2,{51502E41-D655-4D9F-A2F9-1E44F8F0F8E2},37.751259,-122.438244,POINT (-122.43824379348571 37.7512590068609)
2005,0,2291,555 02ND ST,Nova Bar and Restaurant,02ND,SIDEWALK,1,2,{19A9AC37-2595-4154-ABDE-A8FF5CA432D0},37.782551,-122.392546,POINT (-122.39254579656247 37.78255100129573)
2017,9,4642,1200 04th Street,Core Power Yoga,04th Street,SIDEWALK,1,1,{A3FDD5E7-D8B2-4774-B680-08789557D184},,,POINT (-122.39181161118513 37.772483619909245)
2013,9,246,1582 FOLSOM ST,"Willows, The",12TH,SIDEWALK,1,2,{E81EFC0F-9F71-4033-ABD0-8FB934D722DC},37.771136,-122.415099,POINT (-122.41509879456291 37.771136003677626)
2017,7,4816,4120 Irving Street,Avenues Dry Goods,Irving Street,SIDEWALK,1,2,{8D5EA6D1-BA98-4217-ADBD-1CE6DFEFE94F},,,POINT (-122.50206691025274 37.762605971556845)
2003,0,2096,270 06TH ST,Gene Friend Recreation Center,06TH,SIDEWALK,1,2,{8382500A-77D7-4E47-BDBC-4F5AD64D1A89},37.778618,-122.406234,POINT (-122.40623379448142 37.77861800281427)
2018,4,4787,701 Montgomery Street,Church of Scientology,Montgomery Street,SIDEWALK,2,4,{548B3A12-F106-4FE9-B93A-9E8DAE547A63},,,POINT (-122.40364724999692 37.796014060314015)
2003,0,787,495 09TH AVE,Zion Lutheran Church,09TH,SIDEWALK,1,2,{DDA392C7-657A-4C52-A98E-E7E1FB5B3243},37.779236,-122.46762,POINT (-122.46761978582173 37.77923600726755)
2005,0,341,1500 OWENS ST,UCSF Mission Bay Orthopedic Institute,OWENS,PARCEL,4,6,{C39AE571-6DE4-48D7-BA69-6D752DE261BD},37.768516,-122.396363,POINT (-122.39636259772728 37.76851645245814)
2004,0,2837,1356 PACIFIC AVE,UNKNOWN,PACIFIC,SIDEWALK,1,2,{09168426-E85C-4CE8-92BC-7EB8C78880EB},37.795584,-122.417614,POINT (-122.41761379140237 37.79558400239284)
2017,4,3460,348 West Portal Avenue,Walter-Adams Gallery,WEST PORTAL,SIDEWALK,2,4,{A6007196-ED28-4FEB-81BE-988D1F4D2CCC},37.737395,-122.469937,POINT (-122.46993679706402 37.737394675057914)
2018,3,4996,1259 Hampshire Street,Dandy SF Tours,Hampshire Street,SIDEWALK,1,2,{8AA2F670-4C77-4C67-9E20-F9BE4FF55CF8},,,POINT (-122.40713486617308 37.75195714662539)
2003,0,373,7 DRUMM ST,Taco Bell,DRUMM,SIDEWALK,1,2,{3903B867-B1D1-46B3-87FB-327C33AED2AF},37.793819,-122.396699,POINT (-122.39669879463463 37.793819000117786)
2017,3,3458,1706 Post Street,Buchanan Mall,POST,SIDEWALK,4,8,{C98470E4-42D2-4125-B8E5-D97A84D535A8},37.785615,-122.429934,POINT (-122.42993426537008 37.78561498594782)
2003,0,1642,6134 GEARY BLVD,Joe's Coffee Shop,GEARY,SIDEWALK,1,2,{6F23B09D-3B2E-4924-95A5-1AB7F6979BA6},37.780366,-122.485363,POINT (-122.48536278361824 37.78036600867346)
2011,0,2231,375 VALENCIA ST,Four Barrel Coffee,VALENCIA,SIDEWALK,4,8,{A5715FCF-E487-4F0D-B620-BB4207C9AF0E},37.767012,-122.421759,POINT (-122.42175879468518 37.76701200482567)
2017,10,4520,1210 09th Avenue,T-Mobile,09th Avenue,SIDEWALK,1,2,{A67944F7-5B8A-479B-BE17-CBCE4D0CCF84},,,POINT (-122.46626196862695 37.765622240852096)
2017,7,3223,2219 Irving St,East West Bank,IRVING,SIDEWALK,1,2,{53583A4B-A707-4877-AC08-213C8CC0B5A4},37.763295,-122.481622,POINT (-122.48162163473499 37.76329495897037)
2017,1,3459,1747 Buchanan St,Buchanan Mall,BUCHANAN,SIDEWALK,2,4,{4B7C520E-D1F3-4397-8B72-A79C9F5E4CED},37.785996,-122.42996,POINT (-122.42996046012146 37.78599557586266)
2011,6,846,1131 TARAVAL ST,Brown Owl Coffee,TARAVAL,SIDEWALK,1,2,{3BFD14FA-5F1C-4945-B188-8A62CAC934B9},37.742763,-122.478553,POINT (-122.47855278820141 37.74276301026525)
2012,8,847,3029 FILLMORE ST,Fredericksen Hardware,FILLMORE,SIDEWALK,1,2,{B6B48EB1-CF69-475B-851A-9DD1030E0BEB},37.797485,-122.435853,POINT (-122.43585338871252 37.797484913401306)
2018,7,4712,2301 Chestnut Street,Lucky Brand Jeans,Chestnut Street,SIDEWALK,1,2,{9C171360-B87E-4761-9F10-77BB193B3963},,,POINT (-122.44148721965468 37.7999293381661)
2003,0,2726,610 VALLEJO ST,UNKNOWN,VALLEJO,SIDEWALK,1,2,{8AC0C169-73C1-48B6-BA4E-13CA01F79326},37.798885,-122.407416,POINT (-122.40741579349245 37.79888500114685)
2018,4,4788,905 Capp Street,Latinos Liquors,Capp Street,SIDEWALK,1,2,{796EFE4E-EB06-408F-8532-170F5EEFB743},,,POINT (-122.41712712134051 37.75213638149906)
2012,8,835,4542 IRVING ST,Cajun Pacific Restaurant,IRVING,SIDEWALK,1,2,{4F4D295B-424A-4BAA-972B-392266BE452F},37.762386,-122.506907,POINT (-122.50690688190555 37.762386311618265)
2011,5,932,1234 MARKET ST,Bay 1 Fitness,MARKET,SIDEWALK,3,6,{11CA1893-EA23-4BB8-8DDF-20C72670853B},37.778496,-122.415785,POINT (-122.41578479353139 37.77849600310325)
2015,10,1043,839 LARKIN ST,Fleet Wood,LARKIN,SIDEWALK,3,6,{744E5E81-62B6-41E4-AE0A-728B73EA28CF},37.785753,-122.418106,POINT (-122.41810604648529 37.7857526730159)
2004,0,2403,2323 CHESTNUT ST,UNKNOWN,CHESTNUT,SIDEWALK,1,2,{507497C9-9A68-4534-A6B0-44DF5A9360ED},37.799924,-122.441474,POINT (-122.44147378794831 37.79992400354777)
2015,6,898,2020 LANE ST,Butchertown Gourmet,LANE,SIDEWALK,1,2,{6F1EA4B8-2A9C-4A84-B17C-7AACEAE93318},37.729423,-122.392185,POINT (-122.39218480362852 37.72942260489145)
2018,7,4702,828 Franklin Street,Apt. complex,Franklin Street,SIDEWALK,1,2,{1CC5D39F-F525-4B1C-9D9D-19C4A0D7AFE6},,,POINT (-122.42192769138488 37.78205993899523)
2014,3,2556,833 MISSION ST,Fifth & Mission Garage,MISSION,GARAGE,21,26,{73F3F378-B264-49C2-AD29-8E66AFFD5A94},37.783366,-122.405056,POINT (-122.40505579536111 37.783366002277134)
2015,1,3030,1010 BRYANT ST,SO Restaurant,BRYANT,SIDEWALK,1,2,{CCE946E6-98C2-4173-A085-052BE5D76E79},37.772408,-122.407485,POINT (-122.40748479588444 37.772408002586154)
2012,10,319,1850 CESAR CHAVEZ ST,Oscar's Burgers & Deli,CESAR CHAVEZ,SIDEWALK,3,6,{83694884-5937-4444-B660-8FC431204E2C},37.749998,-122.395972,POINT (-122.39597180031161 37.749998003684134)
2004,0,938,49 KEARNY ST,UNKNOWN,KEARNY,SIDEWALK,1,2,{A969D3AA-3F34-4D4A-BB12-24F658B6CFAD},37.78857,-122.403828,POINT (-122.40382779470009 37.78857000139814)
2012,0,1797,680 WASHINGTON ST,City College of SF Chinatown North Beach Campus,WASHINGTON,SIDEWALK,3,6,{DC50F432-F6B3-4793-AC0B-1282802F2DBC},37.795369,-122.40474,POINT (-122.4047397934811 37.79536900076049)
2017,9,4633,245 Fillmore Street,Zip Zap Hair,Fillmore Street,SIDEWALK,1,1,{1F8D217E-E952-499F-B731-EFCA217DA5AE},,,POINT (-122.43065953011435 37.77185017876222)
2015,1,1804,3876 NORIEGA ST,Devil's Teeth Bakery,NORIEGA,SIDEWALK,1,2,{5C5C6C19-3D24-4F5D-8D0F-869642321AA2},37.753136,-122.504996,POINT (-122.50499648323108 37.75313571184086)
2003,0,722,1653 MISSION ST,UNKNOWN,MISSION,SIDEWALK,1,2,{BD00A414-5A76-48E5-9D5A-87CC5EC7C3CD},37.771409,-122.419452,POINT (-122.41945179400538 37.77140900367212)
2002,0,1266,398 12TH ST,Eagle Tavern,12TH,SIDEWALK,1,2,{4298BEC7-F608-4A15-BB97-5ACCAE355C63},37.769977,-122.413407,POINT (-122.41340679527167 37.76997700393128)
2015,1,499,1001 MARKET ST,Homeskillet,06TH,SIDEWALK,2,4,{3C37470D-E976-4F0D-AF8E-5E7F0FE84727},37.78197,-122.410244,POINT (-122.41024389456702 37.78197000234876)
2003,0,2675,246 01ST ST,UNKNOWN,01ST,SIDEWALK,1,2,{E3A7B9CE-5BCB-442C-849F-7CC0A480B762},37.787728,-122.39565,POINT (-122.39564979517782 37.787728001588576)
2013,9,2398,1 HALLIDIE PLZ,NextSpace,MARKET,SIDEWALK,3,6,{67C8084A-7ABE-4388-983E-2C395A7B5A1A},37.784126,-122.408758,POINT (-122.40875799435028 37.784126252482416)
2016,11,3477,2399 Greenwich St,The Dailey Method,GREENWICH,SIDEWALK,1,2,{8E201EBF-88DC-4364-A817-1C65FCBA789B},37.798472,-122.439093,POINT (-122.43909326550853 37.798471801816696)
2018,6,4747,219 Brannan Street,Body Mechanix,Brannan Street,SIDEWALK,1,2,{124D71FB-D891-43FC-B139-522FAE253592},,,POINT (-122.39038815153404 37.78264629937921)
2016,10,3385,521 Cortland,Little Bee Baking,CORTLAND,SIDEWALK,1,2,{DEF274EB-CD33-473B-8F93-A40CBA3741DA},37.739117,-122.416372,POINT (-122.41637160687657 37.7391165846419)
2006,0,285,275 GOUGH ST,Shear Bliss,GOUGH,SIDEWALK,1,2,{2E628289-7A35-4C35-AE8C-7D804D2438F1},37.775667,-122.422943,POINT (-122.42294279259453 37.775667003808344)
2018,6,4759,148 Noe Street,LabCorp,Noe Street,SIDEWALK,1,2,{4C258DC0-B8AE-4D5F-90E3-1641A77C47AC},,,POINT (-122.43365115097768 37.76676011129028)
2002,0,683,1725 POLK ST,Miller's East Coast Deli,POLK,SIDEWALK,1,2,{92638175-0284-4F2A-8361-ACF2B7CFDE82},37.792729,-122.421447,POINT (-122.42144679168004 37.792729002251896)
0,0,2178,3271 16TH ST,Laughing Lotus Yoga Center,16TH,SIDEWALK,2,4,{A79A5D0F-951F-4F7C-9927-6F4C93230CBD},37.764429,-122.425586,POINT (-122.42558579300523 37.76442900454899)
2012,7,735,1853 MARKET ST,The Dailey Method,MARKET,SIDEWALK,1,2,{4FCCF63A-ADF7-4A3D-8E9A-08FBBD9D0F9C},37.770775,-122.424215,POINT (-122.4242147928802 37.77077500436724)
2010,0,2382,1 ZOO RD,San Francisco Zoo,ZOO,SIDEWALK,12,24,{BF004594-A1E6-4060-8139-9196C118FEA8},37.732904,-122.503227,POINT (-122.50322678645901 37.73290401356147)
2017,1,3440,1067 Folsom St,SF Institute of Esthetics,FOLSOM,SIDEWALK,2,4,{1CFD18C7-3B48-4DDB-841A-51F3915F659D},37.777241,-122.407093,POINT (-122.40709319700605 37.77724080126346)
2010,11,2113,215 FREMONT ST,Supercuts,FREMONT,SIDEWALK,1,2,{FCEE7EBB-B5B0-44E9-B444-16E3CAB98584},37.789134,-122.394286,POINT (-122.39428579578396 37.78913400118559)
2002,0,125,2275 MARKET ST,UNKNOWN,MARKET,SIDEWALK,1,2,{30FF27F0-62CC-4564-9FC1-E64DC101D6C1},37.76455,-122.432049,POINT (-122.43204879279635 37.7645500055303)
0,0,29,3070 23RD ST,Porque Ninos Unidos,23RD,SIDEWALK,2,4,{2D5D8233-BD2B-45C9-ACCA-FC06285F5EF5},37.754324,-122.413425,POINT (-122.4134250966683 37.75432382512737)
2015,1,2771,1199 DE HARO ST,Golden Gate Properties,23RD,SIDEWALK,1,2,{D64547CE-93F8-42FA-A0DC-8FA72C27A518},37.754659,-122.400607,POINT (-122.40060679874422 37.75465860434794)
2010,0,2267,232 HARRISON ST,Main Postal Service Location,HARRISON,SIDEWALK,1,2,{81330F36-06ED-4E1E-814C-FA838D99CFF3},37.787751,-122.390907,POINT (-122.39090679704226 37.78775100090559)
2010,0,435,3394 22ND ST,Lone Palm Cocktail Bar,22ND,SIDEWALK,1,2,{1EC8A6EE-A092-4C1B-9DCF-E667FBA5DD03},37.755393,-122.422909,POINT (-122.42290859549766 37.755392775432355)
2010,11,1477,595 MARKET ST,Chase Bank,MARKET,SIDEWALK,1,2,{2DA87C19-ABFA-4563-B03A-7D8319ABE07E},37.789313,-122.400642,POINT (-122.40064179448557 37.78931300086471)
2014,9,896,500 HOWARD ST,Foundry Square and Specialty's Cafe,01ST,SIDEWALK,2,4,{3D78A60C-A6C1-4065-A9E7-CE6BE02CE9D4},37.788418,-122.396556,POINT (-122.39655579542745 37.78841800114255)
2017,2,3505,3700 24th Street,Noe Valley Pediatrics,24TH,SIDEWALK,2,4,{3254BB1F-5EE6-4392-B3E0-2326E9F69FB8},37.751909,-122.425178,POINT (-122.42517828390822 37.751909100663646)
2004,0,2191,1141 POLK ST,Space Gallery,POLK,SIDEWALK,1,2,{1FF78427-71B8-48AF-B2C2-584927A4B485},37.787461,-122.420285,POINT (-122.4202847911031 37.78746100274115)
2004,0,959,503 HAIGHT ST,UNKNOWN,HAIGHT,SIDEWALK,1,2,{2B97B692-3FF8-47A5-B9C4-4CD0E7EC0684},37.771845,-122.430646,POINT (-122.43064629259062 37.7718451843796)
2013,1,2470,925 MISSION ST,The Hub and Intersection for the Arts,MISSION,SIDEWALK,4,8,{B3A4609C-15DB-43CF-A286-E8101360D991},37.782149,-122.406588,POINT (-122.40658779480684 37.78214900248631)
2003,0,2847,488 HAIGHT ST,UNKNOWN,HAIGHT,SIDEWALK,1,2,{1E8A0034-2234-47C6-94A5-D921E27E2A6B},37.772352,-122.430255,POINT (-122.43025479184784 37.77235209488787)
2003,0,2,2929 24TH ST,Live Fit Gym,24TH,SIDEWALK,1,2,{75387585-D8F2-4E6E-BE1B-F1735EA97CF9},37.752472,-122.410612,POINT (-122.4106117976241 37.75247200501519)
2018,7,4984,599 O'Farrell Street,El Tesero Taqueria Grill,O'Farrell Street,SIDEWALK,1,2,{4B98E2B4-82F5-4030-ABD8-59B0D628F321},,,POINT (-122.4144635661664 37.785550954510654)
2012,8,2961,310 BRODERICK ST,Peet's Coffee,BRODERICK,SIDEWALK,1,2,{C336A1C7-FC48-4626-9D47-FA4D51AF0645},37.773435,-122.438743,POINT (-122.43874279029978 37.77343500524952)
2018,2,4991,201 Alma Street,Grattan Playground Entrance,Alma Street,SIDEWALK,2,4,{4F1D4B1F-AE96-4722-A225-735C0B5081ED},,,POINT (-122.45212389313824 37.76267750205462)
2005,0,2203,3030 16TH ST,Arman One Dollar Only,16TH,SIDEWALK,1,2,{2B83DF10-7FA8-4F8E-B52C-038AC7C7E635},37.765367,-122.420282,POINT (-122.42028179486299 37.76536700396404)
2016,8,3423,1390 30th Av,Dentist,30TH,SIDEWALK,1,2,{DCEA019C-ED63-480F-BF2A-083E0B7BF275},37.761384,-122.488707,POINT (-122.48870674574627 37.76138384756893)
2010,0,2323,4001 JUDAH ST,Feel Real Coffee House,JUDAH,SIDEWALK,2,4,{B662EFDD-0E0A-483B-A7A9-06428FCAEDA2},37.760247,-122.505006,POINT (-122.50500578212662 37.76024701150408)
2012,8,1278,300 BRANNAN ST,United Barbell CrossFit SOMA,BRANNAN,SIDEWALK,1,2,{821FABE1-DA3E-423C-801B-880CC6166B16},37.781818,-122.392534,POINT (-122.39253379650329 37.78181800156056)
2018,7,4740,2425 Irving Street,Sunset Super,Irving Street,SIDEWALK,1,2,{49447D94-B58D-475A-B5A3-38ABF8AB8B0E},,,POINT (-122.48404637907414 37.763000001221066)
